id,name,border,image,champion_id
,ezrealloadscreen_21_le,0,skins\ezrealloadscreen_21_le.jpg,33.0
,ezrealloadscreen_22,0,skins\ezrealloadscreen_22.jpg,33.0
,ezrealloadscreen_22_le,0,skins\ezrealloadscreen_22_le.jpg,33.0
,ezrealloadscreen_23,0,skins\ezrealloadscreen_23.jpg,33.0
,ezrealloadscreen_23_le,0,skins\ezrealloadscreen_23_le.jpg,33.0
,ezrealloadscreen_25,0,skins\ezrealloadscreen_25.jpg,33.0
,ezrealloadscreen_25_le,0,skins\ezrealloadscreen_25_le.jpg,33.0
,ezrealloadscreen_2_le,0,skins\ezrealloadscreen_2_le.jpg,33.0
,ezrealloadscreen_3,0,skins\ezrealloadscreen_3.jpg,33.0
,ezrealloadscreen_33,0,skins\ezrealloadscreen_33.jpg,33.0
,ezrealloadscreen_33_le,0,skins\ezrealloadscreen_33_le.jpg,33.0
,ezrealloadscreen_4,0,skins\ezrealloadscreen_4.jpg,33.0
,ezrealloadscreen_43,0,skins\ezrealloadscreen_43.jpg,33.0
,ezrealloadscreen_43_le,0,skins\ezrealloadscreen_43_le.jpg,33.0
,ezrealloadscreen_44,0,skins\ezrealloadscreen_44.jpg,33.0
,ezrealloadscreen_44_le,0,skins\ezrealloadscreen_44_le.jpg,33.0
,ezrealloadscreen_5,0,skins\ezrealloadscreen_5.jpg,33.0
,ezrealloadscreen_54,0,skins\ezrealloadscreen_54.jpg,33.0
,ezrealloadscreen_54_le,0,skins\ezrealloadscreen_54_le.jpg,33.0
,ezrealloadscreen_6,0,skins\ezrealloadscreen_6.jpg,33.0
,ezrealloadscreen_7,0,skins\ezrealloadscreen_7.jpg,33.0
,ezrealloadscreen_8,0,skins\ezrealloadscreen_8.jpg,33.0
,ezrealloadscreen_9,0,skins\ezrealloadscreen_9.jpg,33.0
,fiddlesticksloadscreen_1,0,skins\fiddlesticksloadscreen_1.jpg,34.0
,fiddlesticksloadscreen_2,0,skins\fiddlesticksloadscreen_2.jpg,34.0
,fiddlesticksloadscreen_27,0,skins\fiddlesticksloadscreen_27.jpg,34.0
,fiddlesticksloadscreen_27_le,0,skins\fiddlesticksloadscreen_27_le.jpg,34.0
,fiddlesticksloadscreen_3,0,skins\fiddlesticksloadscreen_3.jpg,34.0
,fiddlesticksloadscreen_37,0,skins\fiddlesticksloadscreen_37.jpg,34.0
,fiddlesticksloadscreen_4,0,skins\fiddlesticksloadscreen_4.jpg,34.0
,fiddlesticksloadscreen_4_le,0,skins\fiddlesticksloadscreen_4_le.jpg,34.0
,fiddlesticksloadscreen_5,0,skins\fiddlesticksloadscreen_5.jpg,34.0
,fiddlesticksloadscreen_6,0,skins\fiddlesticksloadscreen_6.jpg,34.0
,fiddlesticksloadscreen_7,0,skins\fiddlesticksloadscreen_7.jpg,34.0
,fiddlesticksloadscreen_8,0,skins\fiddlesticksloadscreen_8.jpg,34.0
,fiddlesticksloadscreen_9,0,skins\fiddlesticksloadscreen_9.jpg,34.0
,fioraloadscreen_1,0,skins\fioraloadscreen_1.jpg,35.0
,fioraloadscreen_2,0,skins\fioraloadscreen_2.jpg,35.0
,fioraloadscreen_22,0,skins\fioraloadscreen_22.jpg,35.0
,fioraloadscreen_23,0,skins\fioraloadscreen_23.jpg,35.0
,fioraloadscreen_3,0,skins\fioraloadscreen_3.jpg,35.0
,fioraloadscreen_31,0,skins\fioraloadscreen_31.jpg,35.0
,fioraloadscreen_31_le,0,skins\fioraloadscreen_31_le.jpg,35.0
,fioraloadscreen_4,0,skins\fioraloadscreen_4.jpg,35.0
,fioraloadscreen_41,0,skins\fioraloadscreen_41.jpg,35.0
,fioraloadscreen_41_le,0,skins\fioraloadscreen_41_le.jpg,35.0
,fioraloadscreen_4_le,0,skins\fioraloadscreen_4_le.jpg,35.0
,fioraloadscreen_5,0,skins\fioraloadscreen_5.jpg,35.0
,fioraloadscreen_50,0,skins\fioraloadscreen_50.jpg,35.0
,fioraloadscreen_50_le,0,skins\fioraloadscreen_50_le.jpg,35.0
,fioraloadscreen_51,0,skins\fioraloadscreen_51.jpg,35.0
,fioraloadscreen_51_le,0,skins\fioraloadscreen_51_le.jpg,35.0
,fioraloadscreen_60,0,skins\fioraloadscreen_60.jpg,35.0
,fioraloadscreen_60_le,0,skins\fioraloadscreen_60_le.jpg,35.0
,fioraloadscreen_69,0,skins\fioraloadscreen_69.jpg,35.0
,fioraloadscreen_69_le,0,skins\fioraloadscreen_69_le.jpg,35.0
,fioraloadscreen_80,0,skins\fioraloadscreen_80.jpg,35.0
,fioraloadscreen_80_le,0,skins\fioraloadscreen_80_le.jpg,35.0
,fioraloadscreen_89,0,skins\fioraloadscreen_89.skins_fiora_skin89.jpg,35.0
,fizzloadscreen_1,0,skins\fizzloadscreen_1.jpg,36.0
,fizzloadscreen_10,0,skins\fizzloadscreen_10.jpg,36.0
,fizzloadscreen_14,0,skins\fizzloadscreen_14.jpg,36.0
,fizzloadscreen_14_le,0,skins\fizzloadscreen_14_le.jpg,36.0
,fizzloadscreen_15,0,skins\fizzloadscreen_15.jpg,36.0
,fizzloadscreen_16,0,skins\fizzloadscreen_16.jpg,36.0
,fizzloadscreen_2,0,skins\fizzloadscreen_2.jpg,36.0
,fizzloadscreen_25,0,skins\fizzloadscreen_25.jpg,36.0
,fizzloadscreen_26,0,skins\fizzloadscreen_26.jpg,36.0
,fizzloadscreen_3,0,skins\fizzloadscreen_3.jpg,36.0
,fizzloadscreen_35,0,skins\fizzloadscreen_35.skins_fizz_skin35.jpg,36.0
,fizzloadscreen_4,0,skins\fizzloadscreen_4.jpg,36.0
,fizzloadscreen_8,0,skins\fizzloadscreen_8.jpg,36.0
,fizzloadscreen_9,0,skins\fizzloadscreen_9.jpg,36.0
,galioloadscreen_1,0,skins\galioloadscreen_1.jpg,37.0
,galioloadscreen_13,0,skins\galioloadscreen_13.jpg,37.0
,galioloadscreen_19,0,skins\galioloadscreen_19.jpg,37.0
,galioloadscreen_2,0,skins\galioloadscreen_2.jpg,37.0
,galioloadscreen_28,0,skins\galioloadscreen_28.jpg,37.0
,galioloadscreen_28_le,0,skins\galioloadscreen_28_le.jpg,37.0
,galioloadscreen_3,0,skins\galioloadscreen_3.jpg,37.0
,galioloadscreen_4,0,skins\galioloadscreen_4.jpg,37.0
,galioloadscreen_5,0,skins\galioloadscreen_5.jpg,37.0
,galioloadscreen_6,0,skins\galioloadscreen_6.jpg,37.0
,gangplankloadscreen_1,0,skins\gangplankloadscreen_1.jpg,38.0
,gangplankloadscreen_14,0,skins\gangplankloadscreen_14.jpg,38.0
,gangplankloadscreen_2,0,skins\gangplankloadscreen_2.jpg,38.0
,gangplankloadscreen_21,0,skins\gangplankloadscreen_21.jpg,38.0
,gangplankloadscreen_21_le,0,skins\gangplankloadscreen_21_le.jpg,38.0
,gangplankloadscreen_23,0,skins\gangplankloadscreen_23.jpg,38.0
,gangplankloadscreen_3,0,skins\gangplankloadscreen_3.jpg,38.0
,gangplankloadscreen_33,0,skins\gangplankloadscreen_33.jpg,38.0
,gangplankloadscreen_4,0,skins\gangplankloadscreen_4.jpg,38.0
,gangplankloadscreen_5,0,skins\gangplankloadscreen_5.jpg,38.0
,gangplankloadscreen_6,0,skins\gangplankloadscreen_6.jpg,38.0
,gangplankloadscreen_7,0,skins\gangplankloadscreen_7.jpg,38.0
,gangplankloadscreen_8,0,skins\gangplankloadscreen_8.jpg,38.0
,garenloadscreen_1,0,skins\garenloadscreen_1.jpg,39.0
,garenloadscreen_10,0,skins\garenloadscreen_10.jpg,39.0
,garenloadscreen_11,0,skins\garenloadscreen_11.jpg,39.0
,garenloadscreen_13,0,skins\garenloadscreen_13.jpg,39.0
,garenloadscreen_13_le,0,skins\garenloadscreen_13_le.jpg,39.0
,garenloadscreen_13_le_upscayl_16x_realesrgan-x4plus,0,skins\garenloadscreen_13_le_upscayl_16x_realesrgan-x4plus.png,39.0
,garenloadscreen_13_upscayl_16x_realesrgan-x4plus,0,skins\garenloadscreen_13_upscayl_16x_realesrgan-x4plus.png,39.0
,garenloadscreen_14,0,skins\garenloadscreen_14.jpg,39.0
,garenloadscreen_14_le,0,skins\garenloadscreen_14_le.jpg,39.0
,garenloadscreen_2,0,skins\garenloadscreen_2.jpg,39.0
,garenloadscreen_22,0,skins\garenloadscreen_22.jpg,39.0
,garenloadscreen_22_le,0,skins\garenloadscreen_22_le.jpg,39.0
,garenloadscreen_23,0,skins\garenloadscreen_23.jpg,39.0
,garenloadscreen_23_le,0,skins\garenloadscreen_23_le.jpg,39.0
,garenloadscreen_24,0,skins\garenloadscreen_24.jpg,39.0
,garenloadscreen_24_le,0,skins\garenloadscreen_24_le.jpg,39.0
,garenloadscreen_3,0,skins\garenloadscreen_3.jpg,39.0
,garenloadscreen_33,0,skins\garenloadscreen_33.jpg,39.0
,garenloadscreen_33_le,0,skins\garenloadscreen_33_le.jpg,39.0
,garenloadscreen_4,0,skins\garenloadscreen_4.jpg,39.0
,garenloadscreen_44,0,skins\garenloadscreen_44.skins_garen_skin44.jpg,39.0
,garenloadscreen_44_le,0,skins\garenloadscreen_44_le.skins_garen_skin44.jpg,39.0
,garenloadscreen_5,0,skins\garenloadscreen_5.jpg,39.0
,garenloadscreen_6,0,skins\garenloadscreen_6.jpg,39.0
,gnarloadscreen_1,0,skins\gnarloadscreen_1.jpg,40.0
,gnarloadscreen_13,0,skins\gnarloadscreen_13.jpg,40.0
,gnarloadscreen_14,0,skins\gnarloadscreen_14.jpg,40.0
,gnarloadscreen_14_le,0,skins\gnarloadscreen_14_le.jpg,40.0
,gnarloadscreen_15,0,skins\gnarloadscreen_15.jpg,40.0
,gnarloadscreen_15_le,0,skins\gnarloadscreen_15_le.jpg,40.0
,gnarloadscreen_2,0,skins\gnarloadscreen_2.jpg,40.0
,gnarloadscreen_22,0,skins\gnarloadscreen_22.jpg,40.0
,gnarloadscreen_3,0,skins\gnarloadscreen_3.jpg,40.0
,gnarloadscreen_31,0,skins\gnarloadscreen_31.jpg,40.0
,gnarloadscreen_31_le,0,skins\gnarloadscreen_31_le.jpg,40.0
,gnarloadscreen_4,0,skins\gnarloadscreen_4.jpg,40.0
,gragasloadscreen_1,0,skins\gragasloadscreen_1.jpg,41.0
,gragasloadscreen_10,0,skins\gragasloadscreen_10.jpg,41.0
,gragasloadscreen_11,0,skins\gragasloadscreen_11.jpg,41.0
,gragasloadscreen_2,0,skins\gragasloadscreen_2.jpg,41.0
,gragasloadscreen_20,0,skins\gragasloadscreen_20.jpg,41.0
,gragasloadscreen_29,0,skins\gragasloadscreen_29.jpg,41.0
,gragasloadscreen_29_le,0,skins\gragasloadscreen_29_le.jpg,41.0
,gragasloadscreen_3,0,skins\gragasloadscreen_3.jpg,41.0
,gragasloadscreen_39,0,skins\gragasloadscreen_39.skins_gragas_skin39.jpg,41.0
,gragasloadscreen_3_le,0,skins\gragasloadscreen_3_le.jpg,41.0
,gragasloadscreen_4,0,skins\gragasloadscreen_4.jpg,41.0
,gragasloadscreen_5,0,skins\gragasloadscreen_5.jpg,41.0
,gragasloadscreen_6,0,skins\gragasloadscreen_6.jpg,41.0
,gragasloadscreen_7,0,skins\gragasloadscreen_7.jpg,41.0
,gragasloadscreen_8,0,skins\gragasloadscreen_8.jpg,41.0
,gragasloadscreen_9,0,skins\gragasloadscreen_9.jpg,41.0
,gravesloadscreen_1,0,skins\gravesloadscreen_1.jpg,42.0
,gravesloadscreen_14,0,skins\gravesloadscreen_14.jpg,42.0
,gravesloadscreen_18,0,skins\gravesloadscreen_18.jpg,42.0
,gravesloadscreen_2,0,skins\gravesloadscreen_2.jpg,42.0
,gravesloadscreen_25,0,skins\gravesloadscreen_25.jpg,42.0
,gravesloadscreen_25_le,0,skins\gravesloadscreen_25_le.jpg,42.0
,gravesloadscreen_3,0,skins\gravesloadscreen_3.jpg,42.0
,gravesloadscreen_35,0,skins\gravesloadscreen_35.jpg,42.0
,gravesloadscreen_35_le,0,skins\gravesloadscreen_35_le.jpg,42.0
,gravesloadscreen_4,0,skins\gravesloadscreen_4.jpg,42.0
,gravesloadscreen_42,0,skins\gravesloadscreen_42.jpg,42.0
,gravesloadscreen_42_le,0,skins\gravesloadscreen_42_le.jpg,42.0
,gravesloadscreen_45,0,skins\gravesloadscreen_45.jpg,42.0
,gravesloadscreen_45_le,0,skins\gravesloadscreen_45_le.jpg,42.0
,gravesloadscreen_5,0,skins\gravesloadscreen_5.jpg,42.0
,gravesloadscreen_6,0,skins\gravesloadscreen_6.jpg,42.0
,gravesloadscreen_7,0,skins\gravesloadscreen_7.jpg,42.0
,gwenloadscreen_1,0,skins\gwenloadscreen_1.jpg,43.0
,gwenloadscreen_11,0,skins\gwenloadscreen_11.jpg,43.0
,gwenloadscreen_11_le,0,skins\gwenloadscreen_11_le.jpg,43.0
,gwenloadscreen_1_le,0,skins\gwenloadscreen_1_le.jpg,43.0
,gwenloadscreen_20,0,skins\gwenloadscreen_20.jpg,43.0
,gwenloadscreen_20_le,0,skins\gwenloadscreen_20_le.jpg,43.0
,gwenloadscreen_30,0,skins\gwenloadscreen_30.skins_gwen_skin30.jpg,43.0
,hecarimloadscreen_1,0,skins\hecarimloadscreen_1.jpg,44.0
,hecarimloadscreen_14,0,skins\hecarimloadscreen_14.jpg,44.0
,hecarimloadscreen_2,0,skins\hecarimloadscreen_2.jpg,44.0
,hecarimloadscreen_22,0,skins\hecarimloadscreen_22.jpg,44.0
,hecarimloadscreen_3,0,skins\hecarimloadscreen_3.jpg,44.0
,hecarimloadscreen_31,0,skins\hecarimloadscreen_31.jpg,44.0
,hecarimloadscreen_31_le,0,skins\hecarimloadscreen_31_le.jpg,44.0
,hecarimloadscreen_4,0,skins\hecarimloadscreen_4.jpg,44.0
,hecarimloadscreen_5,0,skins\hecarimloadscreen_5.jpg,44.0
,hecarimloadscreen_6,0,skins\hecarimloadscreen_6.jpg,44.0
,hecarimloadscreen_7,0,skins\hecarimloadscreen_7.jpg,44.0
,hecarimloadscreen_8,0,skins\hecarimloadscreen_8.jpg,44.0
,hecarimloadscreen_8_le,0,skins\hecarimloadscreen_8_le.jpg,44.0
,heimerdingerloadscreen_1,0,skins\heimerdingerloadscreen_1.jpg,45.0
,heimerdingerloadscreen_15,0,skins\heimerdingerloadscreen_15.jpg,45.0
,heimerdingerloadscreen_1_le,0,skins\heimerdingerloadscreen_1_le.jpg,45.0
,heimerdingerloadscreen_2,0,skins\heimerdingerloadscreen_2.jpg,45.0
,heimerdingerloadscreen_24,0,skins\heimerdingerloadscreen_24.jpg,45.0
,heimerdingerloadscreen_3,0,skins\heimerdingerloadscreen_3.jpg,45.0
,heimerdingerloadscreen_4,0,skins\heimerdingerloadscreen_4.jpg,45.0
,heimerdingerloadscreen_5,0,skins\heimerdingerloadscreen_5.jpg,45.0
,heimerdingerloadscreen_6,0,skins\heimerdingerloadscreen_6.jpg,45.0
,heimerdingerloadscreen_6_le,0,skins\heimerdingerloadscreen_6_le.jpg,45.0
,hweiloadscreen_0,0,skins\hweiloadscreen_0.jpg,46.0
,hweiloadscreen_1,0,skins\hweiloadscreen_1.jpg,46.0
,hweiloadscreen_1_le,0,skins\hweiloadscreen_1_le.jpg,46.0
,illaoiloadscreen_1,0,skins\illaoiloadscreen_1.jpg,47.0
,illaoiloadscreen_10,0,skins\illaoiloadscreen_10.jpg,47.0
,illaoiloadscreen_18,0,skins\illaoiloadscreen_18.jpg,47.0
,illaoiloadscreen_2,0,skins\illaoiloadscreen_2.jpg,47.0
,illaoiloadscreen_27,0,skins\illaoiloadscreen_27.skins_illaoi_skin27.jpg,47.0
,illaoiloadscreen_27_le,0,skins\illaoiloadscreen_27_le.skins_illaoi_skin27.jpg,47.0
,irelialoadscreen_1,0,skins\irelialoadscreen_1.jpg,48.0
,irelialoadscreen_15,0,skins\irelialoadscreen_15.jpg,48.0
,irelialoadscreen_15_le,0,skins\irelialoadscreen_15_le.jpg,48.0
,irelialoadscreen_16,0,skins\irelialoadscreen_16.jpg,48.0
,irelialoadscreen_16_le,0,skins\irelialoadscreen_16_le.jpg,48.0
,irelialoadscreen_17,0,skins\irelialoadscreen_17.jpg,48.0
,irelialoadscreen_18,0,skins\irelialoadscreen_18.jpg,48.0
,irelialoadscreen_18_le,0,skins\irelialoadscreen_18_le.jpg,48.0
,irelialoadscreen_2,0,skins\irelialoadscreen_2.jpg,48.0
,irelialoadscreen_26,0,skins\irelialoadscreen_26.jpg,48.0
,irelialoadscreen_26_le,0,skins\irelialoadscreen_26_le.jpg,48.0
,irelialoadscreen_3,0,skins\irelialoadscreen_3.jpg,48.0
,irelialoadscreen_36,0,skins\irelialoadscreen_36.jpg,48.0
,irelialoadscreen_37,0,skins\irelialoadscreen_37.jpg,48.0
,irelialoadscreen_37_le,0,skins\irelialoadscreen_37_le.jpg,48.0
,irelialoadscreen_4,0,skins\irelialoadscreen_4.jpg,48.0
,irelialoadscreen_45,0,skins\irelialoadscreen_45.jpg,48.0
,irelialoadscreen_45_le,0,skins\irelialoadscreen_45_le.jpg,48.0
,irelialoadscreen_5,0,skins\irelialoadscreen_5.jpg,48.0
,irelialoadscreen_6,0,skins\irelialoadscreen_6.jpg,48.0
,irelialoadscreen_6_le,0,skins\irelialoadscreen_6_le.jpg,48.0
,ivernloadscreen_1,0,skins\ivernloadscreen_1.jpg,49.0
,ivernloadscreen_11,0,skins\ivernloadscreen_11.jpg,49.0
,ivernloadscreen_11_le,0,skins\ivernloadscreen_11_le.jpg,49.0
,ivernloadscreen_2,0,skins\ivernloadscreen_2.jpg,49.0
,ivernloadscreen_20,0,skins\ivernloadscreen_20.jpg,49.0
,jannaloadscreen_1,0,skins\jannaloadscreen_1.jpg,50.0
,jannaloadscreen_13,0,skins\jannaloadscreen_13.jpg,50.0
,jannaloadscreen_13_le,0,skins\jannaloadscreen_13_le.jpg,50.0
,jannaloadscreen_2,0,skins\jannaloadscreen_2.jpg,50.0
,jannaloadscreen_20,0,skins\jannaloadscreen_20.jpg,50.0
,jannaloadscreen_27,0,skins\jannaloadscreen_27.jpg,50.0
,jannaloadscreen_27_le,0,skins\jannaloadscreen_27_le.jpg,50.0
,jannaloadscreen_3,0,skins\jannaloadscreen_3.jpg,50.0
,jannaloadscreen_36,0,skins\jannaloadscreen_36.jpg,50.0
,jannaloadscreen_4,0,skins\jannaloadscreen_4.jpg,50.0
,jannaloadscreen_45,0,skins\jannaloadscreen_45.jpg,50.0
,jannaloadscreen_45_le,0,skins\jannaloadscreen_45_le.jpg,50.0
,jannaloadscreen_46,0,skins\jannaloadscreen_46.jpg,50.0
,jannaloadscreen_46_le,0,skins\jannaloadscreen_46_le.jpg,50.0
,jannaloadscreen_5,0,skins\jannaloadscreen_5.jpg,50.0
,jannaloadscreen_56,0,skins\jannaloadscreen_56.jpg,50.0
,jannaloadscreen_56_le,0,skins\jannaloadscreen_56_le.jpg,50.0
,jannaloadscreen_6,0,skins\jannaloadscreen_6.jpg,50.0
,jannaloadscreen_7,0,skins\jannaloadscreen_7.jpg,50.0
,jannaloadscreen_7_le,0,skins\jannaloadscreen_7_le.jpg,50.0
,jannaloadscreen_8,0,skins\jannaloadscreen_8.jpg,50.0
,jarvanivloadscreen_1,0,skins\jarvanivloadscreen_1.jpg,51
,jarvanivloadscreen_11,0,skins\jarvanivloadscreen_11.jpg,51
,jarvanivloadscreen_2,0,skins\jarvanivloadscreen_2.jpg,51
,jarvanivloadscreen_21,0,skins\jarvanivloadscreen_21.jpg,51
,jarvanivloadscreen_21_le,0,skins\jarvanivloadscreen_21_le.jpg,51
,jarvanivloadscreen_3,0,skins\jarvanivloadscreen_3.jpg,51
,jarvanivloadscreen_30,0,skins\jarvanivloadscreen_30.jpg,51
,jarvanivloadscreen_30_le,0,skins\jarvanivloadscreen_30_le.jpg,51
,jarvanivloadscreen_35,0,skins\jarvanivloadscreen_35.jpg,51
,jarvanivloadscreen_4,0,skins\jarvanivloadscreen_4.jpg,51
,jarvanivloadscreen_5,0,skins\jarvanivloadscreen_5.jpg,51
,jarvanivloadscreen_6,0,skins\jarvanivloadscreen_6.jpg,51
,jarvanivloadscreen_7,0,skins\jarvanivloadscreen_7.jpg,51
,jarvanivloadscreen_8,0,skins\jarvanivloadscreen_8.jpg,51
,jarvanivloadscreen_8_le,0,skins\jarvanivloadscreen_8_le.jpg,51
,jarvanivloadscreen_9,0,skins\jarvanivloadscreen_9.jpg,51
,jaxloadscreen_1,0,skins\jaxloadscreen_1.jpg,52.0
,jaxloadscreen_12,0,skins\jaxloadscreen_12.jpg,52.0
,jaxloadscreen_13,0,skins\jaxloadscreen_13.jpg,52.0
,jaxloadscreen_14,0,skins\jaxloadscreen_14.jpg,52.0
,jaxloadscreen_14_le,0,skins\jaxloadscreen_14_le.jpg,52.0
,jaxloadscreen_1_le,0,skins\jaxloadscreen_1_le.jpg,52.0
,jaxloadscreen_2,0,skins\jaxloadscreen_2.jpg,52.0
,jaxloadscreen_20,0,skins\jaxloadscreen_20.jpg,52.0
,jaxloadscreen_20_le,0,skins\jaxloadscreen_20_le.jpg,52.0
,jaxloadscreen_21,0,skins\jaxloadscreen_21.jpg,52.0
,jaxloadscreen_21_le,0,skins\jaxloadscreen_21_le.jpg,52.0
,jaxloadscreen_22,0,skins\jaxloadscreen_22.jpg,52.0
,jaxloadscreen_22_le,0,skins\jaxloadscreen_22_le.jpg,52.0
,jaxloadscreen_3,0,skins\jaxloadscreen_3.jpg,52.0
,jaxloadscreen_32,0,skins\jaxloadscreen_32.jpg,52.0
,jaxloadscreen_33,0,skins\jaxloadscreen_33.jpg,52.0
,jaxloadscreen_4,0,skins\jaxloadscreen_4.jpg,52.0
,jaxloadscreen_5,0,skins\jaxloadscreen_5.jpg,52.0
,jaxloadscreen_6,0,skins\jaxloadscreen_6.jpg,52.0
,jaxloadscreen_7,0,skins\jaxloadscreen_7.jpg,52.0
,jaxloadscreen_8,0,skins\jaxloadscreen_8.jpg,52.0
,jayceloadscreen_1,0,skins\jayceloadscreen_1.jpg,53.0
,jayceloadscreen_15,0,skins\jayceloadscreen_15.jpg,53.0
,jayceloadscreen_2,0,skins\jayceloadscreen_2.jpg,53.0
,jayceloadscreen_24,0,skins\jayceloadscreen_24.jpg,53.0
,jayceloadscreen_25,0,skins\jayceloadscreen_25.jpg,53.0
,jayceloadscreen_3,0,skins\jayceloadscreen_3.jpg,53.0
,jayceloadscreen_34,0,skins\jayceloadscreen_34.skins_jayce_skin34.jpg,53.0
,jayceloadscreen_34_le,0,skins\jayceloadscreen_34_le.skins_jayce_skin34.jpg,53.0
,jayceloadscreen_35,0,skins\jayceloadscreen_35.skins_jayce_skin35.jpg,53.0
,jayceloadscreen_35_le,0,skins\jayceloadscreen_35_le.skins_jayce_skin35.jpg,53.0
,jayceloadscreen_36,0,skins\jayceloadscreen_36.prestige2_worldswinners_jayce.jpg,53.0
,jayceloadscreen_36_le,0,skins\jayceloadscreen_36_le.prestige2_worldswinners_jayce.jpg,53.0
,jayceloadscreen_4,0,skins\jayceloadscreen_4.jpg,53.0
,jayceloadscreen_5,0,skins\jayceloadscreen_5.jpg,53.0
,jayceloadscreen_5_le,0,skins\jayceloadscreen_5_le.jpg,53.0
,jhinloadscreen_1,0,skins\jhinloadscreen_1.jpg,54.0
,jhinloadscreen_14,0,skins\jhinloadscreen_14.jpg,54.0
,jhinloadscreen_2,0,skins\jhinloadscreen_2.jpg,54.0
,jhinloadscreen_23,0,skins\jhinloadscreen_23.jpg,54.0
,jhinloadscreen_23_le,0,skins\jhinloadscreen_23_le.jpg,54.0
,jhinloadscreen_25,0,skins\jhinloadscreen_25.jpg,54.0
,jhinloadscreen_25_le,0,skins\jhinloadscreen_25_le.jpg,54.0
,jhinloadscreen_3,0,skins\jhinloadscreen_3.jpg,54.0
,jhinloadscreen_36,0,skins\jhinloadscreen_36.jpg,54.0
,jhinloadscreen_36_le,0,skins\jhinloadscreen_36_le.jpg,54.0
,jhinloadscreen_37,0,skins\jhinloadscreen_37.jpg,54.0
,jhinloadscreen_37_le,0,skins\jhinloadscreen_37_le.jpg,54.0
,jhinloadscreen_4,0,skins\jhinloadscreen_4.jpg,54.0
,jhinloadscreen_4_le,0,skins\jhinloadscreen_4_le.jpg,54.0
,jhinloadscreen_4_upscayl_5x_realesrgan-x4plus,0,skins\jhinloadscreen_4_upscayl_5x_realesrgan-x4plus.png,54.0
,jhinloadscreen_5,0,skins\jhinloadscreen_5.jpg,54.0
,jhinloadscreen_5_le,0,skins\jhinloadscreen_5_le.jpg,54.0
,jinxloadscreen_1,0,skins\jinxloadscreen_1.jpg,55.0
,jinxloadscreen_12,0,skins\jinxloadscreen_12.jpg,55.0
,jinxloadscreen_13,0,skins\jinxloadscreen_13.jpg,55.0
,jinxloadscreen_13_le,0,skins\jinxloadscreen_13_le.jpg,55.0
,jinxloadscreen_2,0,skins\jinxloadscreen_2.jpg,55.0
,jinxloadscreen_20,0,skins\jinxloadscreen_20.jpg,55.0
,jinxloadscreen_20_le,0,skins\jinxloadscreen_20_le.jpg,55.0
,jinxloadscreen_29,0,skins\jinxloadscreen_29.jpg,55.0
,jinxloadscreen_3,0,skins\jinxloadscreen_3.jpg,55.0
,jinxloadscreen_37,0,skins\jinxloadscreen_37.jpg,55.0
,jinxloadscreen_38,0,skins\jinxloadscreen_38.jpg,55.0
,jinxloadscreen_38_le,0,skins\jinxloadscreen_38_le.jpg,55.0
,jinxloadscreen_4,0,skins\jinxloadscreen_4.jpg,55.0
,jinxloadscreen_40,0,skins\jinxloadscreen_40.jpg,55.0
,jinxloadscreen_40_le,0,skins\jinxloadscreen_40_le.jpg,55.0
,jinxloadscreen_4_le,0,skins\jinxloadscreen_4_le.jpg,55.0
,jinxloadscreen_51,0,skins\jinxloadscreen_51.jpg,55.0
,jinxloadscreen_62,0,skins\jinxloadscreen_62.skins_jinx_skin62.jpg,55.0
,jinxloadscreen_62_le,0,skins\jinxloadscreen_62_le.skins_jinx_skin62.jpg,55.0
,kaisaloadscreen_1,0,skins\kaisaloadscreen_1.jpg,57
,kaisaloadscreen_14,0,skins\kaisaloadscreen_14.jpg,57
,kaisaloadscreen_15,0,skins\kaisaloadscreen_15.jpg,57
,kaisaloadscreen_16,0,skins\kaisaloadscreen_16.jpg,57
,kaisaloadscreen_16_le,0,skins\kaisaloadscreen_16_le.jpg,57
,kaisaloadscreen_17,0,skins\kaisaloadscreen_17.jpg,57
,kaisaloadscreen_17_le,0,skins\kaisaloadscreen_17_le.jpg,57
,kaisaloadscreen_26,0,skins\kaisaloadscreen_26.jpg,57
,kaisaloadscreen_26_le,0,skins\kaisaloadscreen_26_le.jpg,57
,kaisaloadscreen_27,0,skins\kaisaloadscreen_27.jpg,57
,kaisaloadscreen_27_le,0,skins\kaisaloadscreen_27_le.jpg,57
,kaisaloadscreen_29,0,skins\kaisaloadscreen_29.jpg,57
,kaisaloadscreen_29_le,0,skins\kaisaloadscreen_29_le.jpg,57
,kaisaloadscreen_39,0,skins\kaisaloadscreen_39.jpg,57
,kaisaloadscreen_40,0,skins\kaisaloadscreen_40.jpg,57
,kaisaloadscreen_40_le,0,skins\kaisaloadscreen_40_le.jpg,57
,kaisaloadscreen_48,0,skins\kaisaloadscreen_48.jpg,57
,kaisaloadscreen_48_le,0,skins\kaisaloadscreen_48_le.jpg,57
,kaisaloadscreen_59,0,skins\kaisaloadscreen_59.jpg,57
,kaisaloadscreen_59_le,0,skins\kaisaloadscreen_59_le.jpg,57
,kaisaloadscreen_69,0,skins\kaisaloadscreen_69.skins_kaisa_skin69.jpg,57
,kaisaloadscreen_69_le,0,skins\kaisaloadscreen_69_le.skins_kaisa_skin69.jpg,57
,kalistaloadscreen_1,0,skins\kalistaloadscreen_1.jpg,58.0
