70,akaliloadscreen_82,0,skins\akaliloadscreen_82.skins_akali_skin82.jpg,3.0
71,akaliloadscreen_82_le,0,skins\akaliloadscreen_82_le.skins_akali_skin82.jpg,3.0
72,akaliloadscreen_9,0,skins\akaliloadscreen_9.jpg,3.0
73,akshanloadscreen_1,0,skins\akshanloadscreen_1.jpg,4.0
74,akshanloadscreen_10,0,skins\akshanloadscreen_10.jpg,4.0
75,akshanloadscreen_20,0,skins\akshanloadscreen_20.jpg,4.0
76,alistarloadscreen_1,0,skins\alistarloadscreen_1.jpg,5.0
77,alistarloadscreen_10,0,skins\alistarloadscreen_10.jpg,5.0
78,alistarloadscreen_19,0,skins\alistarloadscreen_19.jpg,5.0
79,alistarloadscreen_2,0,skins\alistarloadscreen_2.jpg,5.0
80,alistarloadscreen_20,0,skins\alistarloadscreen_20.jpg,5.0
81,alistarloadscreen_20_le,0,skins\alistarloadscreen_20_le.jpg,5.0
82,alistarloadscreen_22,0,skins\alistarloadscreen_22.jpg,5.0
83,alistarloadscreen_29,0,skins\alistarloadscreen_29.jpg,5.0
84,alistarloadscreen_29_le,0,skins\alistarloadscreen_29_le.jpg,5.0
85,alistarloadscreen_3,0,skins\alistarloadscreen_3.jpg,5.0
86,alistarloadscreen_4,0,skins\alistarloadscreen_4.jpg,5.0
87,alistarloadscreen_5,0,skins\alistarloadscreen_5.jpg,5.0
88,alistarloadscreen_6,0,skins\alistarloadscreen_6.jpg,5.0
89,alistarloadscreen_7,0,skins\alistarloadscreen_7.jpg,5.0
90,alistarloadscreen_8,0,skins\alistarloadscreen_8.jpg,5.0
91,alistarloadscreen_9,0,skins\alistarloadscreen_9.jpg,5.0
92,ambessaloadscreen_1,0,skins\ambessaloadscreen_1.matcha_ambessa.jpg,6.0
93,amumuloadscreen_1,0,skins\amumuloadscreen_1.jpg,7.0
94,amumuloadscreen_17,0,skins\amumuloadscreen_17.jpg,7.0
95,amumuloadscreen_2,0,skins\amumuloadscreen_2.jpg,7.0
96,amumuloadscreen_23,0,skins\amumuloadscreen_23.jpg,7.0
97,amumuloadscreen_24,0,skins\amumuloadscreen_24.jpg,7.0
98,amumuloadscreen_2_le,0,skins\amumuloadscreen_2_le.jpg,7.0
99,amumuloadscreen_3,0,skins\amumuloadscreen_3.jpg,7.0
100,amumuloadscreen_34,0,skins\amumuloadscreen_34.jpg,7.0
101,amumuloadscreen_34_le,0,skins\amumuloadscreen_34_le.jpg,7.0
102,amumuloadscreen_4,0,skins\amumuloadscreen_4.jpg,7.0
103,amumuloadscreen_44,0,skins\amumuloadscreen_44.jpg,7.0
104,amumuloadscreen_4_le,0,skins\amumuloadscreen_4_le.jpg,7.0
105,amumuloadscreen_5,0,skins\amumuloadscreen_5.jpg,7.0
106,amumuloadscreen_6,0,skins\amumuloadscreen_6.jpg,7.0
107,amumuloadscreen_7,0,skins\amumuloadscreen_7.jpg,7.0
108,amumuloadscreen_8,0,skins\amumuloadscreen_8.jpg,7.0
109,anivialoadscreen_1,0,skins\anivialoadscreen_1.jpg,8.0
110,anivialoadscreen_17,0,skins\anivialoadscreen_17.jpg,8.0
111,anivialoadscreen_1_le,0,skins\anivialoadscreen_1_le.jpg,8.0
112,anivialoadscreen_2,0,skins\anivialoadscreen_2.jpg,8.0
113,anivialoadscreen_27,0,skins\anivialoadscreen_27.jpg,8.0
114,anivialoadscreen_27_le,0,skins\anivialoadscreen_27_le.jpg,8.0
115,anivialoadscreen_3,0,skins\anivialoadscreen_3.jpg,8.0
116,anivialoadscreen_37,0,skins\anivialoadscreen_37.jpg,8.0
117,anivialoadscreen_37_le,0,skins\anivialoadscreen_37_le.jpg,8.0
118,anivialoadscreen_4,0,skins\anivialoadscreen_4.jpg,8.0
119,anivialoadscreen_46,0,skins\anivialoadscreen_46.jpg,8.0
120,anivialoadscreen_5,0,skins\anivialoadscreen_5.jpg,8.0
121,anivialoadscreen_6,0,skins\anivialoadscreen_6.jpg,8.0
122,anivialoadscreen_7,0,skins\anivialoadscreen_7.jpg,8.0
123,anivialoadscreen_8,0,skins\anivialoadscreen_8.jpg,8.0
124,annieloadscreen_1,0,skins\annieloadscreen_1.jpg,9.0
125,annieloadscreen_10,0,skins\annieloadscreen_10.jpg,9.0
126,annieloadscreen_11,0,skins\annieloadscreen_11.jpg,9.0
127,annieloadscreen_12,0,skins\annieloadscreen_12.jpg,9.0
128,annieloadscreen_12_le,0,skins\annieloadscreen_12_le.jpg,9.0
129,annieloadscreen_13,0,skins\annieloadscreen_13.jpg,9.0
130,annieloadscreen_13_le,0,skins\annieloadscreen_13_le.jpg,9.0
131,annieloadscreen_2,0,skins\annieloadscreen_2.jpg,9.0
132,annieloadscreen_22,0,skins\annieloadscreen_22.jpg,9.0
133,annieloadscreen_22_le,0,skins\annieloadscreen_22_le.jpg,9.0
134,annieloadscreen_3,0,skins\annieloadscreen_3.jpg,9.0
135,annieloadscreen_31,0,skins\annieloadscreen_31.jpg,9.0
136,annieloadscreen_4,0,skins\annieloadscreen_4.jpg,9.0
137,annieloadscreen_40,0,skins\annieloadscreen_40.jpg,9.0
138,annieloadscreen_40_le,0,skins\annieloadscreen_40_le.jpg,9.0
139,annieloadscreen_5,0,skins\annieloadscreen_5.jpg,9.0
140,annieloadscreen_50,0,skins\annieloadscreen_50.skins_annie_skin50.jpg,9.0
141,annieloadscreen_6,0,skins\annieloadscreen_6.jpg,9.0
142,annieloadscreen_7,0,skins\annieloadscreen_7.jpg,9.0
143,annieloadscreen_7_le,0,skins\annieloadscreen_7_le.jpg,9.0
144,annieloadscreen_8,0,skins\annieloadscreen_8.jpg,9.0
145,annieloadscreen_9,0,skins\annieloadscreen_9.jpg,9.0
146,apheliosloadscreen_1,0,skins\apheliosloadscreen_1.jpg,10.0
147,apheliosloadscreen_18,0,skins\apheliosloadscreen_18.jpg,10.0
148,apheliosloadscreen_18_le,0,skins\apheliosloadscreen_18_le.jpg,10.0
149,apheliosloadscreen_1_le,0,skins\apheliosloadscreen_1_le.jpg,10.0
150,apheliosloadscreen_20,0,skins\apheliosloadscreen_20.jpg,10.0
151,apheliosloadscreen_20_le,0,skins\apheliosloadscreen_20_le.jpg,10.0
152,apheliosloadscreen_30,0,skins\apheliosloadscreen_30.jpg,10.0
153,apheliosloadscreen_30_le,0,skins\apheliosloadscreen_30_le.jpg,10.0
154,apheliosloadscreen_9,0,skins\apheliosloadscreen_9.jpg,10.0
155,apheliosloadscreen_9_le,0,skins\apheliosloadscreen_9_le.jpg,10.0
156,asheloadscreen_1,0,skins\asheloadscreen_1.jpg,11.0
157,asheloadscreen_11,0,skins\asheloadscreen_11.jpg,11.0
158,asheloadscreen_17,0,skins\asheloadscreen_17.jpg,11.0
159,asheloadscreen_17_le,0,skins\asheloadscreen_17_le.jpg,11.0
160,asheloadscreen_2,0,skins\asheloadscreen_2.jpg,11.0
161,asheloadscreen_23,0,skins\asheloadscreen_23.jpg,11.0
162,asheloadscreen_23_le,0,skins\asheloadscreen_23_le.jpg,11.0
163,asheloadscreen_3,0,skins\asheloadscreen_3.jpg,11.0
164,asheloadscreen_32,0,skins\asheloadscreen_32.jpg,11.0
165,asheloadscreen_32_le,0,skins\asheloadscreen_32_le.jpg,11.0
166,asheloadscreen_4,0,skins\asheloadscreen_4.jpg,11.0
167,asheloadscreen_43,0,skins\asheloadscreen_43.jpg,11.0
168,asheloadscreen_5,0,skins\asheloadscreen_5.jpg,11.0
169,asheloadscreen_52,0,skins\asheloadscreen_52.jpg,11.0
170,asheloadscreen_52_le,0,skins\asheloadscreen_52_le.jpg,11.0
171,asheloadscreen_6,0,skins\asheloadscreen_6.jpg,11.0
172,asheloadscreen_63,0,skins\asheloadscreen_63.jpg,11.0
173,asheloadscreen_63_le,0,skins\asheloadscreen_63_le.jpg,11.0
174,asheloadscreen_65,0,skins\asheloadscreen_65.jpg,11.0
175,asheloadscreen_65_le,0,skins\asheloadscreen_65_le.jpg,11.0
176,asheloadscreen_67,0,skins\asheloadscreen_67.skins_ashe_skin67.jpg,11.0
177,asheloadscreen_7,0,skins\asheloadscreen_7.jpg,11.0
178,asheloadscreen_8,0,skins\asheloadscreen_8.jpg,11.0
179,asheloadscreen_8_le,0,skins\asheloadscreen_8_le.jpg,11.0
180,asheloadscreen_9,0,skins\asheloadscreen_9.jpg,11.0
181,asheloadscreen_9_le,0,skins\asheloadscreen_9_le.jpg,11.0
182,aurelionsolloadscreen_1,0,skins\aurelionsolloadscreen_1.jpg,
183,aurelionsolloadscreen_11,0,skins\aurelionsolloadscreen_11.jpg,
184,aurelionsolloadscreen_11_le,0,skins\aurelionsolloadscreen_11_le.jpg,
185,aurelionsolloadscreen_2,0,skins\aurelionsolloadscreen_2.jpg,
186,aurelionsolloadscreen_21,0,skins\aurelionsolloadscreen_21.jpg,
187,aurelionsolloadscreen_21_le,0,skins\aurelionsolloadscreen_21_le.jpg,
188,aurelionsolloadscreen_31,0,skins\aurelionsolloadscreen_31.jpg,
189,aurelionsolloadscreen_31_le,0,skins\aurelionsolloadscreen_31_le.jpg,
190,auroraloadscreen_1,0,skins\auroraloadscreen_1.aurora.jpg,13.0
191,auroraloadscreen_1_le,0,skins\auroraloadscreen_1_le.aurora.jpg,13.0
192,azirloadscreen_1,0,skins\azirloadscreen_1.jpg,14.0
193,azirloadscreen_14,0,skins\azirloadscreen_14.jpg,14.0
194,azirloadscreen_14_le,0,skins\azirloadscreen_14_le.jpg,14.0
195,azirloadscreen_19,0,skins\azirloadscreen_19.skins_azir_skin19.jpg,14.0
196,azirloadscreen_2,0,skins\azirloadscreen_2.jpg,14.0
197,azirloadscreen_3,0,skins\azirloadscreen_3.jpg,14.0
198,azirloadscreen_4,0,skins\azirloadscreen_4.jpg,14.0
199,azirloadscreen_5,0,skins\azirloadscreen_5.jpg,14.0
200,azirloadscreen_5_le,0,skins\azirloadscreen_5_le.jpg,14.0
201,bardloadscreen_1,0,skins\bardloadscreen_1.jpg,15.0
202,bardloadscreen_17,0,skins\bardloadscreen_17.jpg,15.0
203,bardloadscreen_17_le,0,skins\bardloadscreen_17_le.jpg,15.0
204,bardloadscreen_26,0,skins\bardloadscreen_26.jpg,15.0
205,bardloadscreen_35,0,skins\bardloadscreen_35.skins_bard_skin35.jpg,15.0
206,bardloadscreen_35_le,0,skins\bardloadscreen_35_le.skins_bard_skin35.jpg,15.0
207,bardloadscreen_5,0,skins\bardloadscreen_5.jpg,15.0
208,bardloadscreen_6,0,skins\bardloadscreen_6.jpg,15.0
209,bardloadscreen_8,0,skins\bardloadscreen_8.jpg,15.0
210,bardloadscreen_8_le,0,skins\bardloadscreen_8_le.jpg,15.0
211,belvethloadscreen_1,0,skins\belvethloadscreen_1.jpg,
212,belvethloadscreen_10,0,skins\belvethloadscreen_10.jpg,
213,belvethloadscreen_19,0,skins\belvethloadscreen_19.skins_belveth_skin19.jpg,
214,belvethloadscreen_19_le,0,skins\belvethloadscreen_19_le.skins_belveth_skin19.jpg,
215,blitzcrankloadscreen_1,0,skins\blitzcrankloadscreen_1.jpg,17.0
216,blitzcrankloadscreen_11,0,skins\blitzcrankloadscreen_11.jpg,17.0
217,blitzcrankloadscreen_2,0,skins\blitzcrankloadscreen_2.jpg,17.0
218,blitzcrankloadscreen_20,0,skins\blitzcrankloadscreen_20.jpg,17.0
219,blitzcrankloadscreen_21,0,skins\blitzcrankloadscreen_21.jpg,17.0
220,blitzcrankloadscreen_22,0,skins\blitzcrankloadscreen_22.jpg,17.0
221,blitzcrankloadscreen_22_le,0,skins\blitzcrankloadscreen_22_le.jpg,17.0
222,blitzcrankloadscreen_29,0,skins\blitzcrankloadscreen_29.jpg,17.0
223,blitzcrankloadscreen_29_le,0,skins\blitzcrankloadscreen_29_le.jpg,17.0
224,blitzcrankloadscreen_2_le,0,skins\blitzcrankloadscreen_2_le.jpg,17.0
225,blitzcrankloadscreen_3,0,skins\blitzcrankloadscreen_3.jpg,17.0
226,blitzcrankloadscreen_36,0,skins\blitzcrankloadscreen_36.jpg,17.0
227,blitzcrankloadscreen_4,0,skins\blitzcrankloadscreen_4.jpg,17.0
228,blitzcrankloadscreen_47,0,skins\blitzcrankloadscreen_47.jpg,17.0
229,blitzcrankloadscreen_5,0,skins\blitzcrankloadscreen_5.jpg,17.0
230,blitzcrankloadscreen_56,0,skins\blitzcrankloadscreen_56.jpg,17.0
231,blitzcrankloadscreen_5_le,0,skins\blitzcrankloadscreen_5_le.jpg,17.0
232,blitzcrankloadscreen_6,0,skins\blitzcrankloadscreen_6.jpg,17.0
233,blitzcrankloadscreen_7,0,skins\blitzcrankloadscreen_7.jpg,17.0
234,brandloadscreen_1,0,skins\brandloadscreen_1.jpg,18.0
235,brandloadscreen_2,0,skins\brandloadscreen_2.jpg,18.0
236,brandloadscreen_21,0,skins\brandloadscreen_21.jpg,18.0
237,brandloadscreen_21_le,0,skins\brandloadscreen_21_le.jpg,18.0
238,brandloadscreen_22,0,skins\brandloadscreen_22.jpg,18.0
239,brandloadscreen_22_le,0,skins\brandloadscreen_22_le.jpg,18.0
240,brandloadscreen_3,0,skins\brandloadscreen_3.jpg,18.0
241,brandloadscreen_33,0,skins\brandloadscreen_33.jpg,18.0
242,brandloadscreen_4,0,skins\brandloadscreen_4.jpg,18.0
243,brandloadscreen_42,0,skins\brandloadscreen_42.skins_brand_skin42.jpg,18.0
244,brandloadscreen_42_le,0,skins\brandloadscreen_42_le.skins_brand_skin42.jpg,18.0
245,brandloadscreen_5,0,skins\brandloadscreen_5.jpg,18.0
246,brandloadscreen_6,0,skins\brandloadscreen_6.jpg,18.0
247,brandloadscreen_7,0,skins\brandloadscreen_7.jpg,18.0
248,brandloadscreen_8,0,skins\brandloadscreen_8.jpg,18.0
249,brandloadscreen_8_le,0,skins\brandloadscreen_8_le.jpg,18.0
250,braumloadscreen_1,0,skins\braumloadscreen_1.jpg,19.0
251,braumloadscreen_10,0,skins\braumloadscreen_10.jpg,19.0
252,braumloadscreen_11,0,skins\braumloadscreen_11.jpg,19.0
253,braumloadscreen_2,0,skins\braumloadscreen_2.jpg,19.0
254,braumloadscreen_24,0,skins\braumloadscreen_24.jpg,19.0
255,braumloadscreen_24_le,0,skins\braumloadscreen_24_le.jpg,19.0
256,braumloadscreen_3,0,skins\braumloadscreen_3.jpg,19.0
257,braumloadscreen_33,0,skins\braumloadscreen_33.jpg,19.0
258,briarloadscreen_1,0,skins\briarloadscreen_1.jpg,20.0
259,briarloadscreen_10,0,skins\briarloadscreen_10.skins_briar_skin10.jpg,20.0
260,briarloadscreen_10_le,0,skins\briarloadscreen_10_le.skins_briar_skin10.jpg,20.0
261,caitlynloadscreen_1,0,skins\caitlynloadscreen_1.jpg,21.0
262,caitlynloadscreen_10,0,skins\caitlynloadscreen_10.jpg,21.0
263,caitlynloadscreen_11,0,skins\caitlynloadscreen_11.jpg,21.0
264,caitlynloadscreen_13,0,skins\caitlynloadscreen_13.jpg,21.0
265,caitlynloadscreen_19,0,skins\caitlynloadscreen_19.jpg,21.0
266,caitlynloadscreen_19_le,0,skins\caitlynloadscreen_19_le.jpg,21.0
267,caitlynloadscreen_2,0,skins\caitlynloadscreen_2.jpg,21.0
268,caitlynloadscreen_20_le,0,skins\caitlynloadscreen_20_le.jpg,21.0
269,caitlynloadscreen_22,0,skins\caitlynloadscreen_22.jpg,21.0
270,caitlynloadscreen_22_le,0,skins\caitlynloadscreen_22_le.jpg,21.0
271,caitlynloadscreen_28,0,skins\caitlynloadscreen_28.jpg,21.0
272,caitlynloadscreen_29,0,skins\caitlynloadscreen_29.jpg,21.0
273,caitlynloadscreen_3,0,skins\caitlynloadscreen_3.jpg,21.0
274,caitlynloadscreen_30,0,skins\caitlynloadscreen_30.jpg,21.0
275,caitlynloadscreen_39,0,skins\caitlynloadscreen_39.jpg,21.0
276,caitlynloadscreen_4,0,skins\caitlynloadscreen_4.jpg,21.0
277,caitlynloadscreen_48,0,skins\caitlynloadscreen_48.jpg,21.0
278,caitlynloadscreen_48_le,0,skins\caitlynloadscreen_48_le.jpg,21.0
279,caitlynloadscreen_5,0,skins\caitlynloadscreen_5.jpg,21.0
280,caitlynloadscreen_50,0,skins\caitlynloadscreen_50.skins_caitlyn_skin50.jpg,21.0
281,caitlynloadscreen_50_le,0,skins\caitlynloadscreen_50_le.skins_caitlyn_skin50.jpg,21.0
282,caitlynloadscreen_51,0,skins\caitlynloadscreen_51.skins_caitlyn_skin51.jpg,21.0
283,caitlynloadscreen_51_le,0,skins\caitlynloadscreen_51_le.skins_caitlyn_skin51.jpg,21.0
284,caitlynloadscreen_6,0,skins\caitlynloadscreen_6.jpg,21.0
285,camilleloadscreen_1,0,skins\camilleloadscreen_1.jpg,22.0
286,camilleloadscreen_10,0,skins\camilleloadscreen_10.jpg,22.0
287,camilleloadscreen_10_le,0,skins\camilleloadscreen_10_le.jpg,22.0
288,camilleloadscreen_11,0,skins\camilleloadscreen_11.jpg,22.0
289,camilleloadscreen_2,0,skins\camilleloadscreen_2.jpg,22.0
290,camilleloadscreen_21,0,skins\camilleloadscreen_21.jpg,22.0
291,camilleloadscreen_21_le,0,skins\camilleloadscreen_21_le.jpg,22.0
292,camilleloadscreen_31,0,skins\camilleloadscreen_31.jpg,22.0
293,camilleloadscreen_31_le,0,skins\camilleloadscreen_31_le.jpg,22.0
294,camilleloadscreen_32,0,skins\camilleloadscreen_32.jpg,22.0
295,camilleloadscreen_32_le,0,skins\camilleloadscreen_32_le.jpg,22.0
296,cassiopeialoadscreen_1,0,skins\cassiopeialoadscreen_1.jpg,23.0
297,cassiopeialoadscreen_18,0,skins\cassiopeialoadscreen_18.jpg,23.0
298,cassiopeialoadscreen_18_le,0,skins\cassiopeialoadscreen_18_le.jpg,23.0
299,cassiopeialoadscreen_2,0,skins\cassiopeialoadscreen_2.jpg,23.0
300,cassiopeialoadscreen_28,0,skins\cassiopeialoadscreen_28.jpg,23.0
301,cassiopeialoadscreen_28_le,0,skins\cassiopeialoadscreen_28_le.jpg,23.0
302,cassiopeialoadscreen_3,0,skins\cassiopeialoadscreen_3.jpg,23.0
303,cassiopeialoadscreen_4,0,skins\cassiopeialoadscreen_4.jpg,23.0
304,cassiopeialoadscreen_8,0,skins\cassiopeialoadscreen_8.jpg,23.0
305,cassiopeialoadscreen_9,0,skins\cassiopeialoadscreen_9.jpg,23.0
306,cassiopeialoadscreen_9_le,0,skins\cassiopeialoadscreen_9_le.jpg,23.0
307,chogathloadscreen_1,0,skins\chogathloadscreen_1.jpg,24.0
308,chogathloadscreen_14,0,skins\chogathloadscreen_14.jpg,24.0
309,chogathloadscreen_2,0,skins\chogathloadscreen_2.jpg,24.0
310,chogathloadscreen_23,0,skins\chogathloadscreen_23.jpg,24.0
311,chogathloadscreen_23_le,0,skins\chogathloadscreen_23_le.jpg,24.0
312,chogathloadscreen_3,0,skins\chogathloadscreen_3.jpg,24.0
313,chogathloadscreen_32,0,skins\chogathloadscreen_32.jpg,24.0
314,chogathloadscreen_4,0,skins\chogathloadscreen_4.jpg,24.0
315,chogathloadscreen_5,0,skins\chogathloadscreen_5.jpg,24.0
316,chogathloadscreen_6,0,skins\chogathloadscreen_6.jpg,24.0
317,chogathloadscreen_7,0,skins\chogathloadscreen_7.jpg,24.0
318,chogathloadscreen_7_le,0,skins\chogathloadscreen_7_le.jpg,24.0
319,corkiloadscreen_1,0,skins\corkiloadscreen_1.jpg,25.0
320,corkiloadscreen_18,0,skins\corkiloadscreen_18.jpg,25.0
321,corkiloadscreen_18_le,0,skins\corkiloadscreen_18_le.jpg,25.0
322,corkiloadscreen_2,0,skins\corkiloadscreen_2.jpg,25.0
323,corkiloadscreen_26,0,skins\corkiloadscreen_26.jpg,25.0
324,corkiloadscreen_2_le,0,skins\corkiloadscreen_2_le.jpg,25.0
325,corkiloadscreen_3,0,skins\corkiloadscreen_3.jpg,25.0
326,corkiloadscreen_4,0,skins\corkiloadscreen_4.jpg,25.0
327,corkiloadscreen_5,0,skins\corkiloadscreen_5.jpg,25.0
328,corkiloadscreen_6,0,skins\corkiloadscreen_6.jpg,25.0
329,corkiloadscreen_7,0,skins\corkiloadscreen_7.jpg,25.0
330,corkiloadscreen_8,0,skins\corkiloadscreen_8.jpg,25.0
331,dariusloadscreen_1,0,skins\dariusloadscreen_1.jpg,26.0
332,dariusloadscreen_14,0,skins\dariusloadscreen_14.jpg,26.0
333,dariusloadscreen_15,0,skins\dariusloadscreen_15.jpg,26.0
334,dariusloadscreen_15_le,0,skins\dariusloadscreen_15_le.jpg,26.0
335,dariusloadscreen_16,0,skins\dariusloadscreen_16.jpg,26.0
336,dariusloadscreen_16_le,0,skins\dariusloadscreen_16_le.jpg,26.0
337,dariusloadscreen_2,0,skins\dariusloadscreen_2.jpg,26.0
338,dariusloadscreen_24,0,skins\dariusloadscreen_24.jpg,26.0
339,dariusloadscreen_24_le,0,skins\dariusloadscreen_24_le.jpg,26.0
340,dariusloadscreen_3,0,skins\dariusloadscreen_3.jpg,26.0
341,dariusloadscreen_33,0,skins\dariusloadscreen_33.jpg,26.0
342,dariusloadscreen_4,0,skins\dariusloadscreen_4.jpg,26.0
343,dariusloadscreen_43,0,skins\dariusloadscreen_43.jpg,26.0
344,dariusloadscreen_43_le,0,skins\dariusloadscreen_43_le.jpg,26.0
345,dariusloadscreen_54,0,skins\dariusloadscreen_54.jpg,26.0
346,dariusloadscreen_54_le,0,skins\dariusloadscreen_54_le.jpg,26.0
347,dariusloadscreen_64,0,skins\dariusloadscreen_64.skins_darius_skin64.jpg,26.0
348,dariusloadscreen_64_le,0,skins\dariusloadscreen_64_le.skins_darius_skin64.jpg,26.0
349,dariusloadscreen_8,0,skins\dariusloadscreen_8.jpg,26.0
350,dianaloadscreen_1,0,skins\dianaloadscreen_1.jpg,27.0
351,dianaloadscreen_11,0,skins\dianaloadscreen_11.jpg,27.0
352,dianaloadscreen_12,0,skins\dianaloadscreen_12.jpg,27.0
353,dianaloadscreen_18,0,skins\dianaloadscreen_18.jpg,27.0
354,dianaloadscreen_2,0,skins\dianaloadscreen_2.jpg,27.0
355,dianaloadscreen_25,0,skins\dianaloadscreen_25.jpg,27.0
356,dianaloadscreen_25_le,0,skins\dianaloadscreen_25_le.jpg,27.0
357,dianaloadscreen_26,0,skins\dianaloadscreen_26.jpg,27.0
